block,bid_price_eur_mwh,P_accept
12-16,152.73,0.0055096418732781816
12-16,174.32,0.0027548209366391463
12-16,225.77,0.0
16-20,0.68,0.9972451790633609
16-20,0.86,0.9944903581267217
16-20,0.98,0.9917355371900827
16-20,1.0,0.9889807162534435
16-20,1.07,0.9862258953168044
16-20,1.19,0.9834710743801653
16-20,1.2,0.9807162534435262
16-20,1.36,0.977961432506887
16-20,1.4,0.9752066115702479
16-20,1.49,0.9724517906336088
16-20,1.54,0.9696969696969697
16-20,1.57,0.9669421487603306
16-20,1.59,0.9641873278236914
16-20,1.61,0.9614325068870524
16-20,1.61,0.9586776859504132
16-20,1.66,0.9559228650137741
16-20,1.66,0.953168044077135
16-20,1.68,0.9504132231404958
16-20,1.69,0.9476584022038568
16-20,1.69,0.9449035812672176
16-20,1.7,0.9421487603305785
16-20,1.71,0.9393939393939394
16-20,1.76,0.9366391184573003
16-20,1.77,0.9338842975206612
16-20,1.79,0.931129476584022
16-20,1.79,0.9283746556473829
16-20,1.79,0.9256198347107438
16-20,1.8,0.9228650137741047
16-20,1.81,0.9201101928374655
16-20,1.81,0.9173553719008265
16-20,1.87,0.9146005509641874
16-20,1.87,0.9118457300275482
16-20,1.87,0.9090909090909091
16-20,1.88,0.9063360881542699
16-20,1.88,0.9035812672176309
16-20,1.89,0.9008264462809917
16-20,1.9,0.8980716253443526
16-20,1.9,0.8953168044077136
16-20,1.9,0.8925619834710744
16-20,1.9,0.8898071625344353
16-20,1.9,0.8870523415977961
16-20,1.91,0.884297520661157
16-20,1.91,0.8815426997245179
16-20,1.92,0.8787878787878788
16-20,1.93,0.8760330578512396
16-20,1.95,0.8732782369146006
16-20,1.95,0.8705234159779615
16-20,1.99,0.8677685950413223
16-20,2.0,0.8650137741046832
16-20,2.0,0.862258953168044
16-20,2.0,0.859504132231405
16-20,2.0,0.8567493112947658
16-20,2.0,0.8539944903581267
16-20,2.0,0.8512396694214877
16-20,2.0,0.8484848484848485
16-20,2.04,0.8457300275482094
16-20,2.05,0.8429752066115702
16-20,2.08,0.8402203856749311
16-20,2.1,0.837465564738292
16-20,2.11,0.8347107438016529
16-20,2.13,0.8319559228650137
16-20,2.13,0.8292011019283747
16-20,2.18,0.8264462809917356
16-20,2.22,0.8236914600550964
16-20,2.23,0.8209366391184573
16-20,2.23,0.8181818181818181
16-20,2.26,0.8154269972451791
16-20,2.26,0.8126721763085399
16-20,2.26,0.8099173553719008
16-20,2.27,0.8071625344352618
16-20,2.28,0.8044077134986226
16-20,2.3,0.8016528925619835
16-20,2.31,0.7988980716253443
16-20,2.31,0.7961432506887052
16-20,2.36,0.7933884297520661
16-20,2.4,0.790633608815427
16-20,2.4,0.7878787878787878
16-20,2.4,0.7851239669421488
16-20,2.46,0.7823691460055097
16-20,2.47,0.7796143250688705
16-20,2.53,0.7768595041322314
16-20,2.55,0.7741046831955922
16-20,2.58,0.7713498622589532
16-20,2.59,0.768595041322314
16-20,2.6,0.7658402203856749
16-20,2.61,0.7630853994490359
16-20,2.62,0.7603305785123967
16-20,2.63,0.7575757575757576
16-20,2.63,0.7548209366391184
16-20,2.65,0.7520661157024793
16-20,2.66,0.7493112947658402
16-20,2.66,0.7465564738292011
16-20,2.66,0.743801652892562
16-20,2.67,0.7410468319559229
16-20,2.68,0.7382920110192838
16-20,2.7,0.7355371900826446
16-20,2.72,0.7327823691460056
16-20,2.8,0.7300275482093663
16-20,2.8,0.7272727272727273
16-20,2.85,0.7245179063360881
16-20,2.87,0.721763085399449
16-20,2.88,0.71900826446281
16-20,2.9,0.7162534435261708
16-20,2.9,0.7134986225895317
16-20,3.0,0.7107438016528926
16-20,3.0,0.7079889807162534
16-20,3.0,0.7052341597796143
16-20,3.0,0.7024793388429752
16-20,3.0,0.699724517906336
16-20,3.0,0.696969696969697
16-20,3.0,0.6942148760330579
16-20,3.01,0.6914600550964187
16-20,3.02,0.6887052341597797
16-20,3.02,0.6859504132231404
16-20,3.05,0.6831955922865014
16-20,3.05,0.6804407713498623
16-20,3.06,0.6776859504132231
16-20,3.07,0.6749311294765841
16-20,3.08,0.6721763085399449
16-20,3.17,0.6694214876033058
16-20,3.2,0.6666666666666667
16-20,3.2,0.6639118457300275
16-20,3.21,0.6611570247933884
16-20,3.25,0.6584022038567493
16-20,3.25,0.6556473829201102
16-20,3.31,0.6528925619834711
16-20,3.34,0.650137741046832
16-20,3.36,0.6473829201101928
16-20,3.36,0.6446280991735538
16-20,3.39,0.6418732782369145
16-20,3.4,0.6391184573002755
16-20,3.41,0.6363636363636364
16-20,3.44,0.6336088154269972
16-20,3.46,0.6308539944903582
16-20,3.47,0.628099173553719
16-20,3.48,0.6253443526170799
16-20,3.5,0.6225895316804408
16-20,3.54,0.6198347107438016
16-20,3.55,0.6170798898071626
16-20,3.58,0.6143250688705234
16-20,3.62,0.6115702479338843
16-20,3.67,0.6088154269972452
16-20,3.69,0.6060606060606061
16-20,3.7,0.6033057851239669
16-20,3.75,0.6005509641873279
16-20,3.75,0.5977961432506886
16-20,3.79,0.5950413223140496
16-20,3.8,0.5922865013774105
16-20,3.82,0.5895316804407713
16-20,3.84,0.5867768595041323
16-20,3.88,0.5840220385674931
16-20,3.9,0.581267217630854
16-20,3.9,0.578512396694215
16-20,3.9,0.5757575757575757
16-20,3.94,0.5730027548209367
16-20,3.94,0.5702479338842975
16-20,4.0,0.5674931129476584
16-20,4.0,0.5647382920110193
16-20,4.0,0.5619834710743802
16-20,4.0,0.559228650137741
16-20,4.0,0.556473829201102
16-20,4.23,0.5537190082644627
16-20,4.23,0.5509641873278237
16-20,4.27,0.5482093663911846
16-20,4.3,0.5454545454545454
16-20,4.31,0.5426997245179064
16-20,4.31,0.5399449035812672
16-20,4.46,0.5371900826446281
16-20,4.47,0.534435261707989
16-20,4.5,0.5316804407713498
16-20,4.5,0.5289256198347108
16-20,4.5,0.5261707988980716
16-20,4.57,0.5234159779614325
16-20,4.59,0.5206611570247934
16-20,4.62,0.5179063360881543
16-20,4.77,0.5151515151515151
16-20,4.79,0.5123966942148761
16-20,4.8,0.5096418732782368
16-20,4.81,0.5068870523415978
16-20,4.89,0.5041322314049587
16-20,4.9,0.5013774104683195
16-20,4.92,0.4986225895316805
16-20,4.94,0.49586776859504134
16-20,4.97,0.4931129476584022
16-20,5.0,0.49035812672176304
16-20,5.0,0.487603305785124
16-20,5.0,0.48484848484848486
16-20,5.0,0.4820936639118457
16-20,5.0,0.47933884297520657
16-20,5.01,0.47658402203856753
16-20,5.05,0.4738292011019284
16-20,5.26,0.47107438016528924
16-20,5.3,0.4683195592286501
16-20,5.3,0.46556473829201106
16-20,5.31,0.4628099173553719
16-20,5.49,0.46005509641873277
16-20,5.66,0.4573002754820936
16-20,5.75,0.4545454545454546
16-20,5.82,0.45179063360881544
16-20,5.9,0.4490358126721763
16-20,5.93,0.44628099173553715
16-20,5.99,0.4435261707988981
16-20,6.0,0.44077134986225897
16-20,6.0,0.4380165289256198
16-20,6.0,0.4352617079889807
16-20,6.0,0.43250688705234164
16-20,6.0,0.4297520661157025
16-20,6.0,0.42699724517906334
16-20,6.0,0.4242424242424242
16-20,6.0,0.42148760330578516
16-20,6.01,0.418732782369146
16-20,6.12,0.41597796143250687
16-20,6.13,0.4132231404958677
16-20,6.13,0.4104683195592287
16-20,6.3,0.40771349862258954
16-20,6.5,0.4049586776859504
16-20,6.56,0.40220385674931125
16-20,6.56,0.3994490358126722
16-20,6.73,0.39669421487603307
16-20,6.84,0.3939393939393939
16-20,6.84,0.3911845730027548
16-20,6.9,0.38842975206611574
16-20,7.0,0.3856749311294766
16-20,7.0,0.38292011019283745
16-20,7.0,0.3801652892561983
16-20,7.02,0.37741046831955927
16-20,7.2,0.3746556473829201
16-20,7.21,0.371900826446281
16-20,7.49,0.36914600550964183
16-20,7.5,0.3663911845730028
16-20,7.78,0.36363636363636365
16-20,7.79,0.3608815426997245
16-20,7.92,0.35812672176308535
16-20,8.0,0.3553719008264463
16-20,8.0,0.3526170798898072
16-20,8.0,0.349862258953168
16-20,8.08,0.3471074380165289
16-20,8.14,0.34435261707988984
16-20,8.2,0.3415977961432507
16-20,8.29,0.33884297520661155
16-20,8.39,0.3360881542699724
16-20,8.45,0.33333333333333337
16-20,8.46,0.3305785123966942
16-20,8.48,0.3278236914600551
16-20,8.5,0.32506887052341593
16-20,8.53,0.3223140495867769
16-20,8.6,0.31955922865013775
16-20,8.8,0.3168044077134986
16-20,8.91,0.31404958677685946
16-20,9.05,0.3112947658402204
16-20,9.38,0.3085399449035813
16-20,9.65,0.30578512396694213
16-20,9.94,0.303030303030303
16-20,9.95,0.30027548209366395
16-20,10.0,0.2975206611570248
16-20,10.0,0.29476584022038566
16-20,10.0,0.2920110192837465
16-20,10.0,0.2892561983471075
16-20,10.0,0.2865013774104683
16-20,10.0,0.2837465564738292
16-20,10.0,0.28099173553719003
16-20,10.0,0.278236914600551
16-20,10.0,0.27548209366391185
16-20,10.0,0.2727272727272727
16-20,10.0,0.26997245179063356
16-20,10.0,0.2672176308539945
16-20,10.0,0.2644628099173554
16-20,10.0,0.26170798898071623
16-20,10.0,0.2589531680440771
16-20,10.0,0.25619834710743805
16-20,10.02,0.2534435261707989
16-20,10.15,0.25068870523415976
16-20,10.89,0.2479338842975206
16-20,11.0,0.24517906336088158
16-20,11.04,0.24242424242424243
16-20,11.08,0.23966942148760328
16-20,11.12,0.23691460055096414
16-20,11.21,0.2341597796143251
16-20,11.36,0.23140495867768596
16-20,11.71,0.2286501377410468
16-20,11.88,0.22589531680440766
16-20,12.0,0.22314049586776863
16-20,12.34,0.22038567493112948
16-20,12.6,0.21763085399449034
16-20,12.75,0.2148760330578512
16-20,12.76,0.21212121212121215
16-20,12.77,0.209366391184573
16-20,12.9,0.20661157024793386
16-20,12.94,0.20385674931129472
16-20,13.0,0.20110192837465568
16-20,13.23,0.19834710743801653
16-20,13.96,0.1955922865013774
16-20,14.15,0.19283746556473824
16-20,15.0,0.1900826446280992
16-20,15.0,0.18732782369146006
16-20,15.0,0.18457300275482091
16-20,15.0,0.18181818181818177
16-20,15.82,0.17906336088154273
16-20,16.37,0.1763085399449036
16-20,16.77,0.17355371900826444
16-20,17.22,0.1707988980716253
16-20,17.5,0.16804407713498626
16-20,17.72,0.1652892561983471
16-20,17.94,0.16253443526170797
16-20,18.2,0.15977961432506882
16-20,18.51,0.15702479338842978
16-20,18.93,0.15426997245179064
16-20,19.0,0.1515151515151515
16-20,19.6,0.14876033057851235
16-20,19.67,0.1460055096418733
16-20,19.8,0.14325068870523416
16-20,19.84,0.14049586776859502
16-20,19.87,0.13774104683195587
16-20,20.0,0.13498622589531684
16-20,20.0,0.1322314049586777
16-20,20.0,0.12947658402203854
16-20,20.56,0.1267217630853994
16-20,20.83,0.12396694214876036
16-20,21.05,0.12121212121212122
16-20,21.18,0.11845730027548207
16-20,24.29,0.11570247933884292
16-20,25.17,0.11294765840220389
16-20,28.53,0.11019283746556474
16-20,28.65,0.1074380165289256
16-20,28.81,0.10468319559228645
16-20,29.0,0.10192837465564741
16-20,29.31,0.09917355371900827
16-20,30.0,0.09641873278236912
16-20,30.07,0.09366391184572997
16-20,30.2,0.09090909090909094
16-20,30.47,0.0881542699724518
16-20,32.75,0.08539944903581265
16-20,38.0,0.0826446280991735
16-20,38.15,0.07988980716253447
16-20,39.88,0.07713498622589532
16-20,44.2,0.07438016528925617
16-20,46.88,0.07162534435261703
16-20,49.6,0.06887052341597799
16-20,50.0,0.06611570247933884
16-20,50.0,0.0633608815426997
16-20,50.0,0.06060606060606055
16-20,50.78,0.05785123966942152
16-20,56.14,0.05509641873278237
16-20,59.0,0.052341597796143224
16-20,60.0,0.04958677685950408
16-20,70.0,0.04683195592286504
16-20,73.21,0.0440771349862259
16-20,75.0,0.04132231404958675
16-20,80.0,0.038567493112947604
16-20,80.0,0.03581267217630857
16-20,100.0,0.03305785123966942
16-20,107.42,0.030303030303030276
16-20,128.64,0.02754820936639113
16-20,140.0,0.024793388429752095
16-20,143.88,0.02203856749311295
16-20,175.0,0.019283746556473802
16-20,179.77,0.016528925619834656
16-20,185.0,0.01377410468319562
16-20,190.0,0.011019283746556474
16-20,200.0,0.008264462809917328
16-20,250.0,0.0055096418732781816
16-20,275.0,0.0027548209366391463
16-20,300.0,0.0
20-00,0.83,0.9972451790633609
20-00,0.86,0.9944903581267217
20-00,0.89,0.9917355371900827
20-00,1.0,0.9889807162534435
20-00,1.05,0.9862258953168044
20-00,1.19,0.9834710743801653
20-00,1.2,0.9807162534435262
20-00,1.33,0.977961432506887
20-00,1.4,0.9752066115702479
20-00,1.44,0.9724517906336088
20-00,1.45,0.9696969696969697
20-00,1.49,0.9669421487603306
20-00,1.5,0.9641873278236914
20-00,1.5,0.9614325068870524
20-00,1.5,0.9586776859504132
20-00,1.54,0.9559228650137741
20-00,1.55,0.953168044077135
20-00,1.59,0.9504132231404958
20-00,1.59,0.9476584022038568
20-00,1.6,0.9449035812672176
20-00,1.65,0.9421487603305785
20-00,1.65,0.9393939393939394
20-00,1.7,0.9366391184573003
20-00,1.7,0.9338842975206612
20-00,1.7,0.931129476584022
20-00,1.74,0.9283746556473829
20-00,1.74,0.9256198347107438
20-00,1.77,0.9228650137741047
20-00,1.79,0.9201101928374655
20-00,1.79,0.9173553719008265
20-00,1.8,0.9146005509641874
20-00,1.81,0.9118457300275482
20-00,1.81,0.9090909090909091
20-00,1.82,0.9063360881542699
20-00,1.87,0.9035812672176309
20-00,1.87,0.9008264462809917
20-00,1.9,0.8980716253443526
20-00,1.9,0.8953168044077136
20-00,1.9,0.8925619834710744
20-00,1.91,0.8898071625344353
20-00,1.91,0.8870523415977961
20-00,1.91,0.884297520661157
20-00,1.91,0.8815426997245179
20-00,1.91,0.8787878787878788
20-00,1.93,0.8760330578512396
20-00,1.95,0.8732782369146006
20-00,1.95,0.8705234159779615
20-00,1.97,0.8677685950413223
20-00,1.97,0.8650137741046832
20-00,1.99,0.862258953168044
20-00,1.99,0.859504132231405
20-00,2.0,0.8567493112947658
20-00,2.0,0.8539944903581267
20-00,2.0,0.8512396694214877
20-00,2.0,0.8484848484848485
20-00,2.0,0.8457300275482094
20-00,2.0,0.8429752066115702
20-00,2.0,0.8402203856749311
20-00,2.0,0.837465564738292
20-00,2.0,0.8347107438016529
20-00,2.0,0.8319559228650137
20-00,2.03,0.8292011019283747
20-00,2.05,0.8264462809917356
20-00,2.05,0.8236914600550964
20-00,2.06,0.8209366391184573
20-00,2.07,0.8181818181818181
20-00,2.09,0.8154269972451791
20-00,2.09,0.8126721763085399
20-00,2.13,0.8099173553719008
20-00,2.13,0.8071625344352618
20-00,2.14,0.8044077134986226
20-00,2.15,0.8016528925619835
20-00,2.16,0.7988980716253443
20-00,2.17,0.7961432506887052
20-00,2.19,0.7933884297520661
20-00,2.26,0.790633608815427
20-00,2.3,0.7878787878787878
20-00,2.3,0.7851239669421488
20-00,2.3,0.7823691460055097
20-00,2.31,0.7796143250688705
20-00,2.31,0.7768595041322314
20-00,2.34,0.7741046831955922
20-00,2.37,0.7713498622589532
20-00,2.37,0.768595041322314
20-00,2.38,0.7658402203856749
20-00,2.41,0.7630853994490359
20-00,2.41,0.7603305785123967
20-00,2.43,0.7575757575757576
20-00,2.43,0.7548209366391184
20-00,2.43,0.7520661157024793
20-00,2.44,0.7493112947658402
20-00,2.44,0.7465564738292011
20-00,2.45,0.743801652892562
20-00,2.47,0.7410468319559229
20-00,2.47,0.7382920110192838
20-00,2.5,0.7355371900826446
20-00,2.5,0.7327823691460056
20-00,2.5,0.7300275482093663
20-00,2.5,0.7272727272727273
20-00,2.5,0.7245179063360881
20-00,2.5,0.721763085399449
20-00,2.5,0.71900826446281
20-00,2.52,0.7162534435261708
20-00,2.55,0.7134986225895317
20-00,2.55,0.7107438016528926
20-00,2.55,0.7079889807162534
20-00,2.56,0.7052341597796143
20-00,2.58,0.7024793388429752
20-00,2.58,0.699724517906336
20-00,2.59,0.696969696969697
20-00,2.59,0.6942148760330579
20-00,2.61,0.6914600550964187
20-00,2.65,0.6887052341597797
20-00,2.67,0.6859504132231404
20-00,2.67,0.6831955922865014
20-00,2.69,0.6804407713498623
20-00,2.71,0.6776859504132231
20-00,2.72,0.6749311294765841
20-00,2.77,0.6721763085399449
20-00,2.79,0.6694214876033058
20-00,2.83,0.6666666666666667
20-00,2.83,0.6639118457300275
20-00,2.84,0.6611570247933884
20-00,2.84,0.6584022038567493
20-00,2.85,0.6556473829201102
20-00,2.85,0.6528925619834711
20-00,2.87,0.650137741046832
20-00,2.9,0.6473829201101928
20-00,2.9,0.6446280991735538
20-00,2.9,0.6418732782369145
20-00,2.94,0.6391184573002755
20-00,2.98,0.6363636363636364
20-00,2.98,0.6336088154269972
20-00,3.0,0.6308539944903582
20-00,3.0,0.628099173553719
20-00,3.0,0.6253443526170799
20-00,3.0,0.6225895316804408
20-00,3.0,0.6198347107438016
20-00,3.0,0.6170798898071626
20-00,3.02,0.6143250688705234
20-00,3.02,0.6115702479338843
20-00,3.03,0.6088154269972452
20-00,3.04,0.6060606060606061
20-00,3.05,0.6033057851239669
20-00,3.05,0.6005509641873279
20-00,3.05,0.5977961432506886
20-00,3.05,0.5950413223140496
20-00,3.06,0.5922865013774105
20-00,3.08,0.5895316804407713
20-00,3.09,0.5867768595041323
20-00,3.12,0.5840220385674931
20-00,3.22,0.581267217630854
20-00,3.23,0.578512396694215
20-00,3.23,0.5757575757575757
20-00,3.23,0.5730027548209367
20-00,3.27,0.5702479338842975
20-00,3.31,0.5674931129476584
20-00,3.35,0.5647382920110193
20-00,3.36,0.5619834710743802
20-00,3.39,0.559228650137741
20-00,3.4,0.556473829201102
20-00,3.41,0.5537190082644627
20-00,3.44,0.5509641873278237
20-00,3.46,0.5482093663911846
20-00,3.47,0.5454545454545454
20-00,3.49,0.5426997245179064
20-00,3.54,0.5399449035812672
20-00,3.55,0.5371900826446281
20-00,3.59,0.534435261707989
20-00,3.59,0.5316804407713498
20-00,3.63,0.5289256198347108
20-00,3.68,0.5261707988980716
20-00,3.68,0.5234159779614325
20-00,3.69,0.5206611570247934
20-00,3.72,0.5179063360881543
20-00,3.72,0.5151515151515151
20-00,3.75,0.5123966942148761
20-00,3.75,0.5096418732782368
20-00,3.75,0.5068870523415978
20-00,3.75,0.5041322314049587
20-00,3.76,0.5013774104683195
20-00,3.77,0.4986225895316805
20-00,3.79,0.49586776859504134
20-00,3.79,0.4931129476584022
20-00,3.8,0.49035812672176304
20-00,3.8,0.487603305785124
20-00,3.82,0.48484848484848486
20-00,3.84,0.4820936639118457
20-00,3.88,0.47933884297520657
20-00,3.94,0.47658402203856753
20-00,3.97,0.4738292011019284
20-00,3.97,0.47107438016528924
20-00,4.0,0.4683195592286501
20-00,4.0,0.46556473829201106
20-00,4.0,0.4628099173553719
20-00,4.0,0.46005509641873277
20-00,4.0,0.4573002754820936
20-00,4.0,0.4545454545454546
20-00,4.14,0.45179063360881544
20-00,4.18,0.4490358126721763
20-00,4.2,0.44628099173553715
20-00,4.22,0.4435261707988981
20-00,4.29,0.44077134986225897
20-00,4.42,0.4380165289256198
20-00,4.45,0.4352617079889807
20-00,4.58,0.43250688705234164
20-00,4.61,0.4297520661157025
20-00,4.68,0.42699724517906334
20-00,4.7,0.4242424242424242
20-00,4.8,0.42148760330578516
20-00,4.8,0.418732782369146
20-00,4.8,0.41597796143250687
20-00,4.88,0.4132231404958677
20-00,4.9,0.4104683195592287
20-00,4.95,0.40771349862258954
20-00,4.96,0.4049586776859504
20-00,4.97,0.40220385674931125
20-00,5.0,0.3994490358126722
20-00,5.0,0.39669421487603307
20-00,5.35,0.3939393939393939
20-00,5.35,0.3911845730027548
20-00,5.4,0.38842975206611574
20-00,5.45,0.3856749311294766
20-00,5.48,0.38292011019283745
20-00,5.49,0.3801652892561983
20-00,5.5,0.37741046831955927
20-00,5.5,0.3746556473829201
20-00,5.5,0.371900826446281
20-00,5.66,0.36914600550964183
20-00,5.68,0.3663911845730028
20-00,5.75,0.36363636363636365
20-00,5.87,0.3608815426997245
20-00,5.87,0.35812672176308535
20-00,5.88,0.3553719008264463
20-00,5.92,0.3526170798898072
20-00,6.0,0.349862258953168
20-00,6.2,0.3471074380165289
20-00,6.3,0.34435261707988984
20-00,6.3,0.3415977961432507
20-00,6.38,0.33884297520661155
20-00,6.41,0.3360881542699724
20-00,6.48,0.33333333333333337
20-00,6.5,0.3305785123966942
20-00,6.54,0.3278236914600551
20-00,6.64,0.32506887052341593
20-00,6.7,0.3223140495867769
20-00,7.0,0.31955922865013775
20-00,7.09,0.3168044077134986
20-00,7.18,0.31404958677685946
20-00,7.22,0.3112947658402204
20-00,7.28,0.3085399449035813
20-00,7.35,0.30578512396694213
20-00,7.42,0.303030303030303
20-00,7.5,0.30027548209366395
20-00,7.56,0.2975206611570248
20-00,7.79,0.29476584022038566
20-00,7.88,0.2920110192837465
20-00,7.89,0.2892561983471075
20-00,8.05,0.2865013774104683
20-00,8.09,0.2837465564738292
20-00,8.17,0.28099173553719003
20-00,8.2,0.278236914600551
20-00,8.45,0.27548209366391185
20-00,8.46,0.2727272727272727
20-00,8.48,0.26997245179063356
20-00,8.5,0.2672176308539945
20-00,8.6,0.2644628099173554
20-00,8.61,0.26170798898071623
20-00,8.62,0.2589531680440771
20-00,8.64,0.25619834710743805
20-00,8.69,0.2534435261707989
20-00,8.76,0.25068870523415976
20-00,8.87,0.2479338842975206
20-00,9.37,0.24517906336088158
20-00,9.5,0.24242424242424243
20-00,9.99,0.23966942148760328
20-00,10.0,0.23691460055096414
20-00,10.0,0.2341597796143251
20-00,10.0,0.23140495867768596
20-00,10.0,0.2286501377410468
20-00,10.1,0.22589531680440766
20-00,10.3,0.22314049586776863
20-00,10.35,0.22038567493112948
20-00,10.56,0.21763085399449034
20-00,10.97,0.2148760330578512
20-00,11.0,0.21212121212121215
20-00,11.06,0.209366391184573
20-00,11.3,0.20661157024793386
20-00,11.31,0.20385674931129472
20-00,11.5,0.20110192837465568
20-00,11.9,0.19834710743801653
20-00,11.9,0.1955922865013774
20-00,12.38,0.19283746556473824
20-00,12.7,0.1900826446280992
20-00,12.73,0.18732782369146006
20-00,12.98,0.18457300275482091
20-00,13.0,0.18181818181818177
20-00,13.02,0.17906336088154273
20-00,13.76,0.1763085399449036
20-00,14.0,0.17355371900826444
20-00,14.0,0.1707988980716253
20-00,14.25,0.16804407713498626
20-00,15.0,0.1652892561983471
20-00,15.18,0.16253443526170797
20-00,15.85,0.15977961432506882
20-00,16.44,0.15702479338842978
20-00,16.7,0.15426997245179064
20-00,17.0,0.1515151515151515
20-00,17.57,0.14876033057851235
20-00,18.0,0.1460055096418733
20-00,18.98,0.14325068870523416
20-00,19.6,0.14049586776859502
20-00,19.63,0.13774104683195587
20-00,19.81,0.13498622589531684
20-00,19.9,0.1322314049586777
20-00,19.93,0.12947658402203854
20-00,20.0,0.1267217630853994
20-00,20.05,0.12396694214876036
20-00,22.0,0.12121212121212122
20-00,22.68,0.11845730027548207
20-00,22.98,0.11570247933884292
20-00,23.55,0.11294765840220389
20-00,24.15,0.11019283746556474
20-00,24.57,0.1074380165289256
20-00,25.0,0.10468319559228645
20-00,26.07,0.10192837465564741
20-00,27.43,0.09917355371900827
20-00,29.0,0.09641873278236912
20-00,31.26,0.09366391184572997
20-00,31.29,0.09090909090909094
20-00,31.53,0.0881542699724518
20-00,35.08,0.08539944903581265
20-00,38.02,0.0826446280991735
20-00,38.79,0.07988980716253447
20-00,39.88,0.07713498622589532
20-00,40.79,0.07438016528925617
20-00,41.0,0.07162534435261703
20-00,49.0,0.06887052341597799
20-00,50.03,0.06611570247933884
20-00,50.1,0.0633608815426997
20-00,53.17,0.06060606060606055
20-00,55.0,0.05785123966942152
20-00,60.0,0.05509641873278237
20-00,61.43,0.052341597796143224
20-00,68.1,0.04958677685950408
20-00,74.88,0.04683195592286504
20-00,97.76,0.0440771349862259
20-00,98.44,0.04132231404958675
20-00,100.0,0.038567493112947604
20-00,100.0,0.03581267217630857
20-00,100.0,0.03305785123966942
20-00,100.0,0.030303030303030276
20-00,100.03,0.02754820936639113
20-00,103.1,0.024793388429752095
20-00,115.0,0.02203856749311295
20-00,200.0,0.019283746556473802
20-00,200.0,0.016528925619834656
20-00,250.0,0.01377410468319562
20-00,281.42,0.011019283746556474
20-00,300.0,0.008264462809917328
20-00,457.85,0.0055096418732781816
20-00,500.0,0.0027548209366391463
20-00,510.45,0.0
